index	sugar_PH
2694	8.4/3.09
2695	1.3/3.59
2696	8.8/3.32
2697	5.1/3.36
2698	10.6/3.31
2699	2.6/3.39
2700	5.8/3.28
2701	2.8/3.27
2702	1.6/3.44
2703	6.7/3.12
2704	10.2/3.06
2705	4.9/3.51
2706	3.8/3.55
2707	2/3.3
2708	1.7/3.21
2709	2.4/3.04
2710	2/3.3
2711	1.3/3.06
2712	12/3.52
2713	1.6/3.28
2714	1.4/3.26
2715	2.2/3.13
2716	1.4/3.29
2717	8.3/3.31
2718	1.4/3.29
2719	12.9/3.28
2720	12.4/3.54
2721	1.6/3.17
2722	1.45/3.35
2723	1.6/2.93
2724	1.5/2.96
2725	13/3.2
2726	1.95/3.12
2727	5.85/3.23
2728	1.3/3.27
2729	5.3/3.06
2730	1.2/3.19
2731	4/3.2
2732	14.35/3.17
2733	2.3/2.99
2734	4.7/3.25
2735	12.85/3.44
2736	5.2/3.4
2737	8.4/3.42
2738	3.2/3.14
2739	6.9/2.99
2740	1/3.14
2741	7.3/3.17
2742	3.2/3.14
2743	1.6/3.25
2744	1.5/3.26
2745	7.5/3.14
2746	1.1/3.03
2747	1.3/3.17
2748	5.7/3.2
2749	7.2/3.14
2750	7.6/3.13
2751	7.5/3.14
2752	1.3/3.31
2753	1.3/3.5
2754	4.8/3.47
2755	2.1/3.42
2756	16.85/3.16
2757	16.85/3.16
2758	4.1/3.27
2759	16.85/3.16
2760	1.3/3.29
2761	16.85/3.16
2762	7.4/3.15
2763	4.1/3.27
2764	0.9/3.07
2765	6.3/3.52
2766	0.8/3.23
2767	1.4/3.22
2768	1/3.21
2769	1.3/3.29
2770	4.5/3.38
2771	5.4/3.14
2772	1.9/3.01
2773	2/3.42
2774	12.7/3.41
2775	8.6/3
2776	11.1/3.36
2777	2/3.46
2778	2.8/2.97
2779	4.5/3.23
2780	5.4/3.14
2781	9.1/3.12
2782	2/3.42
2783	2.2/3.21
2784	4.1/3.18
2785	11.8/3.12
2786	1.2/3.09
2787	2.2/3.25
2788	1.4/3.13
2789	1.6/3.1
2790	1.9/3.01
2791	5.2/3.16
2792	14.45/2.96
2793	14.75/3.36
2794	8.3/3.33
2795	14.2/3.03
2796	5.2/3.16
2797	14.75/3.36
2798	14.45/2.96
2799	6.9/3
2800	1.5/3.3
2801	1.5/3.3
2802	7.8/3.1
2803	1.5/3.48
2804	1.5/3.48
2805	1.5/3.19
2806	15.55/2.94
2807	7.8/3.1
2808	1.7/3.42
2809	1.5/3.23
2810	1/2.96
2811	6.7/3.29
2812	1.6/3.23
2813	1.5/3.48
2814	1.2/2.74
2815	7.1/3.17
2816	1/3.04
2817	12.1/2.94
2818	7.1/3.02
2819	1/3.04
2820	1.15/3.33
2821	6/3.51
2822	1.2/3.16
2823	7.1/3.17
2824	2.3/3.26
2825	3.4/3.14
2826	2.3/3.26
2827	6.5/3.1
2828	1.2/3.23
2829	1.15/3.2
2830	13/3.06
2831	4.5/3.17
2832	5.85/3.16
2833	5.2/3.38
2834	1.3/3.42
2835	1.7/3.03
2836	3.4/3.14
2837	3.6/3.17
2838	2.7/3.07
2839	2.2/3.19
2840	1.8/3.45
2841	2.1/3.4
2842	6.6/2.98
2843	2.7/3.07
2844	5.1/3.29
2845	17.55/2.92
2846	5.2/3.18
2847	1.1/3.25
2848	1.1/3.32
2849	10.7/3.15
2850	5.15/3.82
2851	1.1/3.13
2852	1.1/3.12
2853	1.8/3.29
2854	1/3.08
2855	1.8/3.81
2856	1.4/3.33
2857	6.7/3.28
2858	6.8/3.08
2859	6.8/3.06
2860	7.1/3.06
2861	1.5/3.32
2862	1.4/3.33
2863	1.45/2.92
2864	1.2/3.46
2865	7.4/3.46
2866	4.2/2.99
2867	14.6/3.21
2868	10.5/3.04
2869	13.8/3.07
2870	14.6/3.21
2871	1.1/3.21
2872	5.3/3.2
2873	1.1/3.21
2874	13.8/3.07
2875	1.5/3.22
2876	14.6/3.21
2877	10.5/3.04
2878	4.9/3.33
2879	1.9/3.29
2880	1.7/3.02
2881	1.8/2.99
2882	10.7/3.02
2883	8.8/3.07
2884	1.8/2.99
2885	1.7/3.02
2886	1.8/3.06
2887	1.6/3.02
2888	1.4/3.15
2889	1.6/3.38
2890	1.5/3.14
2891	9.2/3.04
2892	1.1/3.5
2893	4.3/3
2894	4.2/3
2895	9.2/3.04
2896	5/3.32
2897	6.8/3.19
2898	5.2/3.3
2899	4.75/2.96
2900	5.9/2.93
2901	7.7/3.22
2902	6.4/3.3
2903	8.1/3.05
2904	17.35/2.95
2905	1.8/3.33
2906	1.8/3.13
2907	1.5/2.98
2908	1.6/3.02
2909	1.6/3.02
2910	13.5/3.46
2911	3.75/3.23
2912	1.3/2.94
2913	1.3/3.08
2914	6.2/3.15
2915	9.7/3.1
2916	2/3.04
2917	1.4/3.32
2918	1.1/3.54
2919	6.6/3.03
2920	1.5/3.04
2921	4.6/3.23
2922	0.9/3.54
2923	1.7/3.44
2924	1.3/3.25
2925	2.3/3.2
2926	6.8/3.12
2927	1.5/3.12
2928	1.2/3.37
2929	2.1/2.85
2930	2.2/2.85
2931	8.8/3.4
2932	17/3.15
2933	1.8/3.09
2934	1.2/3.21
2935	2.3/3.65
2936	7/3.26
2937	6.4/3.29
2938	6.4/3.29
2939	12.15/2.99
2940	0.8/3.27
2941	2/3.04
2942	12.15/2.99
2943	12.4/3.51
2944	1.9/3.26
2945	1.1/3.39
2946	6.2/3.21
2947	6.3/3.15
2948	7/3.26
2949	0.9/2.96
2950	3.9/3.29
2951	3.9/3.28
2952	2.3/3.65
2953	6.4/3.29
2954	1.8/3.43
2955	1.1/2.92
2956	15.4/3.32
2957	6.5/3.15
2958	2.4/3.28
2959	1.4/3.36
2960	5.7/3.52
2961	5.7/3.59
2962	1.4/3.19
2963	1.4/3.22
2964	1.1/2.92
2965	1.2/3.33
2966	0.9/3.25
2967	3.8/3.15
2968	15.4/3.32
2969	14.15/2.9
2970	1.9/3.25
2971	9.2/3.1
2972	8.2/2.87
2973	8.2/2.87
2974	2.7/3.14
2975	1.7/3.28
2976	1.7/3.15
2977	1.7/3.16
2978	1.6/3.35
2979	0.9/3.1
2980	8.5/3.38
2981	5.7/3.54
2982	3.1/3.12
2983	1.3/3.24
2984	1.6/3.23
2985	1.3/3.77
2986	4.5/3.42
2987	2.8/3.28
2988	1.2/3.2
2989	0.9/3.06
2990	7.4/3.49
2991	1.4/3.26
2992	2.8/3.28
2993	4.6/3.31
2994	4.5/3.42
2995	1.6/3.09
2996	1.2/3.2
2997	13.1/3.04
2998	13.1/3.04
2999	5.7/3.19
3000	13.1/3.04
3001	12.6/3.17
3002	5.4/3.3
3003	2.2/3.34
3004	6.6/2.9
3005	6.9/3.15
3006	6.8/3.01
3007	3.6/2.91
3008	13.1/3.04
3009	1.2/3.14
3010	5.9/3.31
3011	5.7/3.19
3012	4.1/3.25
3013	7.1/3.14
3014	1.4/3.29
3015	0.8/3.36
3016	1.3/3.36
3017	15.55/3.04
3018	1/3.13
3019	1.6/3.07
3020	11.8/3.1
3021	4.5/3.27
3022	1.1/3.32
3023	10/3.06
3024	7.1/3.14
3025	0.9/3.25
3026	1/3.05
3027	1.1/3.13
3028	1.1/3
3029	1.5/3.3
3030	1/3
3031	1.5/3.3
3032	2.9/3.1
3033	1.2/3.07
3034	1.1/3.13
3035	14.2/3.17
3036	17.85/2.99
3037	1.1/3
3038	7.1/3.23
3039	7.6/3.16
3040	13.6/3.03
3041	1.4/3.16
3042	1.2/3.08
3043	5.3/3.24
3044	13/3.14
3045	4.45/3.25
3046	1.2/3.38
3047	1.2/3.23
3048	1.2/3.23
3049	6.6/3.2
3050	13/3.14
3051	1.1/3.01
3052	13/3.14
3053	14/3.14
3054	19.8/2.99
3055	11.2/3
3056	1.2/3.38
3057	4.45/3.25
3058	2.7/3.31
3059	4.5/3.24
3060	3.6/3.28
3061	5.4/3.56
3062	1.2/3.23
3063	1.2/3.06
3064	9.1/3.16
3065	0.8/3.46
3066	6.6/3.2
3067	3/3.13
3068	1.6/3.19
3069	1.1/3.01
3070	14/3.14
3071	13/3.14
3072	1.35/3.15
3073	5.9/3.21
3074	3.6/2.99
3075	1.3/3.46
3076	8.7/3.22
3077	1.2/3.05
3078	4.6/2.99
3079	2/3.32
3080	1.3/3.46
3081	1.7/3.37
3082	2.4/3.62
3083	3.6/2.99
3084	4.6/3.14
3085	1.5/2.98
3086	0.9/3.3
3087	19.4/3.51
3088	13.3/3.18
3089	17.85/2.99
3090	1.1/3.55
3091	1.3/3.06
3092	9.4/3.14
3093	9/3.13
3094	8.65/3.14
3095	9.6/3.13
3096	1.1/3.41
3097	1.2/3.13
3098	1.8/3.16
3099	2.1/3.22
3100	9.3/2.99
3101	1.7/3.05
3102	1.2/3.13
3103	4.6/3.27
3104	12.8/3.26
3105	1.5/3.04
3106	8.1/3.1
3107	7.5/3.22
3108	14.5/3.55
3109	1.6/3.16
3110	1.8/3.23
3111	3.2/3.02
3112	9.4/2.99
3113	9.9/3.01
3114	9.3/2.99
3115	1.3/3.14
3116	9.6/3.02
3117	9.3/3.02
3118	7.8/3.04
3119	1.7/3.05
3120	1.7/3.05
3121	1.2/3.13
3122	1.4/3.25
3123	9/3.34
3124	18.15/3.28
3125	12.5/3.04
3126	1.1/3.15
3127	7.7/3.04
3128	1.1/3.15
3129	18.15/3.28
3130	12.5/3.04
3131	8.1/3.1
3132	7.7/3.14
3133	5/3.24
3134	15.6/3.38
3135	1.5/3.03
3136	1/2.91
3137	1/3.13
3138	1/3.21
3139	5/3.24
3140	15.6/3.38
3141	0.8/3.16
3142	1.3/3.23
3143	1.1/3.2
3144	1/2.91
3145	5.2/3.18
3146	4.7/3.13
3147	4.8/3.12
3148	1.8/3.34
3149	1.5/3.03
3150	5.2/3.18
3151	1.2/3.09
3152	1.8/3.32
3153	7.6/3.43
3154	8.2/3.29
3155	1.3/3.45
3156	10/3.08
3157	5.2/3.18
3158	6.4/3.27
3159	1/2.96
3160	1.8/3.29
3161	2/3.15
3162	1.5/3.3
3163	1.8/3.29
3164	2/3.15
3165	3.5/3.14
3166	18.05/3.06
3167	1.8/3.33
3168	8.2/3.52
3169	5/3.21
3170	4.6/3.21
3171	8.2/3.52
3172	7/3.54
3173	3.1/3.16
3174	8.8/2.88
3175	2.4/3.63
3176	1.4/3.32
3177	1.8/3.31
3178	11.9/3.58
3179	13.4/3.22
3180	15.4/3.18
3181	7.2/2.94
3182	7.4/3.03
3183	11.9/3.58
3184	7.8/3.21
3185	13.5/3.02
3186	1.3/3.11
3187	7.8/3.21
3188	13.5/3.02
3189	1.5/3.35
3190	1.2/3.08
3191	6.4/3.34
3192	1.2/3.13
3193	7.3/3.13
3194	3.8/2.95
3195	7.3/3.24
3196	2.7/3.15
3197	7.3/3.24
3198	1.4/3.27
3199	1.6/3.11
3200	3.8/2.95
3201	8/3.08
3202	4.7/3.28
3203	1.9/3.32
3204	2.8/3.24
3205	2.2/3.37
3206	1.7/3.07
3207	4.9/3.34
3208	23.5/2.98
3209	11.8/3.09
3210	1.7/3.07
3211	5.2/3.12
3212	3.2/3.03
3213	1.5/3.26
3214	11.7/3.14
3215	1.6/3.4
3216	7.3/3.09
3217	1.6/3.22
3218	13.3/3.14
3219	6/3.41
3220	3.2/3.03
3221	1.6/3.13
3222	7.7/3.11
3223	5.9/3.36
3224	1/3.09
3225	6.4/3.38
3226	10.4/3.31
3227	1.6/3.13
3228	3.5/3.19
3229	7.7/2.94
3230	1.8/3.23
3231	3.5/3.19
3232	6.5/3.41
3233	6.7/3.2
3234	16.8/3.03
3235	1.6/3.26
3236	7/3.21
3237	1.2/3.13
3238	13/2.96
3239	3.8/3.1
3240	7/3.21
3241	7.5/3.27
3242	15.55/3.42
3243	12.3/3.09
3244	15.55/3.42
3245	9.4/3.17
3246	7.5/3.27
3247	1.2/3.05
3248	1.6/3.4
3249	1.6/3.65
3250	3.95/3.08
3251	12.8/3.12
3252	1/3.24
3253	31.6/3.15
3254	7.4/3.11
3255	1.3/3.09
3256	1.1/3.19
3257	7.8/3.26
3258	7.7/3.12
3259	7.7/3.16
3260	7.8/3.17
3261	8.3/3.23
3262	1.4/2.92
3263	31.6/3.15
3264	15.4/3.27
3265	1/3.41
3266	1/3.25
3267	5.9/2.95
3268	1.2/3.12
3269	1.2/3.14
3270	6.7/3.2
3271	6.5/3.4
3272	4.8/3.2
3273	5.3/3.2
3274	8.9/3.3
3275	8.8/3.17
3276	6.5/3.4
3277	1.8/3.11
3278	6.6/3.36
3279	5.7/3.33
3280	18.35/3.22
3281	10/3.74
3282	14.4/3.12
3283	14.4/3.12
3284	17.85/3.06
3285	14.4/3.12
3286	9.4/3.46
3287	17.85/3.06
3288	1.55/3.55
3289	1.3/3.27
3290	1.5/3.11
3291	14.4/3.12
3292	4.2/3.28
3293	8.6/3.25
3294	1.4/3.37
3295	3/3.25
3296	14.9/3.08
3297	2/3.32
3298	4.2/3.28
3299	2.2/3.38
3300	1.8/3.44
3301	11.1/3.14
3302	4.2/3.25
3303	6.4/3.16
3304	6.4/3.16
3305	1.5/3.41
3306	1.5/3.41
3307	16.95/3.45
3308	1.7/3.36
3309	13.6/3.44
3310	1.6/3.08
3311	6.1/3.24
3312	3/3.22
3313	6.2/3.3
3314	6.6/3.07
3315	1.6/3.32
3316	6/3.26
3317	1.5/3.1
3318	1.7/3.16
3319	1.8/3.38
3320	2.6/3.46
3321	2.7/3.5
3322	19.5/3.24
3323	1.6/3.32
3324	5/3.47
3325	4.6/3.29
3326	6.4/3.23
3327	14.5/3.48
3328	6.6/3.07
3329	6.7/3.2
3330	1.1/2.94
3331	13.8/3.36
3332	2.5/3.14
3333	1.1/2.99
3334	9.6/3.39
3335	4.6/3.29
3336	3.1/3.14
3337	9.6/3.39
3338	1.8/3.24
3339	1.05/2.91
3340	6.5/3.14
3341	2/3.18
3342	14.9/3.14
3343	10/3.23
3344	1.1/3.1
3345	12/3.16
3346	4.8/3.14
3347	10/3.23
3348	1.2/3.28
3349	1.5/3.2
3350	10.4/3.11
3351	2.5/3.38
3352	12.3/3.24
3353	1.4/3.42
3354	2.2/3.31
3355	14.9/3.14
3356	8/3.22
3357	8.6/3.17
3358	1.2/2.8
3359	8.7/3.17
3360	5.4/3.31
3361	5.7/3.16
3362	1.5/3.46
3363	10.9/3.4
3364	8/3.22
3365	8.6/3.17
3366	7.7/3.17
3367	1.7/3.28
3368	1.4/3.17
3369	4.5/3.16
3370	9.9/3.04
3371	1.4/3.34
3372	9.5/3.04
3373	9.9/3.04
3374	3/3.16
3375	19.6/3.24
3376	14/3.56
3377	1.4/3.34
3378	1.8/3.42
3379	1.8/3.42
3380	5.4/3.24
3381	1.8/3.49
3382	9.25/3.05
3383	1.5/3.27
3384	6.8/3.33
3385	9.25/3.05
3386	2.6/3.07
3387	2.1/3.33
3388	7.6/3.16
3389	1.6/3.08
3390	1.4/3.15
3391	1.6/3.36
3392	1.4/3.2
3393	17.95/3.27
3394	2/3.32
3395	6.3/3.16
3396	1.4/3.19
3397	9.05/3.27
3398	15.4/3.06
3399	7.1/3.39
3400	10.2/3.08
3401	1.6/3.07
3402	15.4/3.06
3403	7.1/3.39
3404	10.2/3.08
3405	12.4/3.16
3406	3.4/3.15
3407	15/3.28
3408	12.4/3.16
3409	15/3.28
3410	1.5/3.18
3411	3.4/3.15
3412	4.8/3.29
3413	1.2/3.19
3414	4.1/3
3415	2.8/3.09
3416	13.9/3.36
3417	0.8/3.19
3418	1/3.38
3419	1.2/3.19
3420	2.8/3.09
3421	1.7/3.07
3422	4.1/3
3423	6.3/3.36
3424	11.5/3.22
3425	1.5/3.42
3426	11.5/3.22
3427	6.3/3.36
3428	6.3/3.36
3429	11.2/3.12
3430	11.2/3.12
3431	15.1/3.13
3432	11.2/3.12
3433	15.1/3.13
3434	5.6/3.6
3435	12.6/2.99
3436	5.7/3.04
3437	2.2/3.27
3438	11/3.44
3439	5.7/3.04
3440	1/3.42
3441	2.2/3.27
3442	11.8/3.07
3443	7.8/3.33
3444	4.7/3.29
3445	11.5/3.27
3446	7.9/3.07
3447	11.5/3.27
3448	17.8/2.98
3449	1.7/3.25
3450	1.6/3.2
3451	4.7/3.29
3452	1.6/3.6
3453	2.4/3.28
3454	6.4/3.29
3455	14/3.14
3456	1.6/3.11
3457	1.6/3.14
3458	1.4/3.13
3459	14/3.14
3460	4.7/3.32
3461	10.2/3.14
3462	2.3/3.24
3463	7.8/3.24
3464	2.4/3.43
3465	8.3/3.12
3466	13.9/3.34
3467	13.8/3.1
3468	7.3/3.15
3469	8.5/3.04
3470	1.8/3.31
3471	5.1/3.34
3472	16.05/3.09
3473	16.05/3.09
3474	7.35/3.06
3475	16.05/3.38
3476	2/3.18
3477	1.2/3.08
3478	14/3.03
3479	16.2/3.06
3480	14.3/3.18
3481	16.2/3.06
3482	14.3/3.18
3483	14.3/3.18
3484	7.9/3.4
3485	16.2/3.06
3486	1/3.2
3487	13.6/3.37
3488	17.85/3.34
3489	1.3/3.14
3490	14.3/3.18
3491	13.7/3.18
3492	18.3/3.3
3493	18.3/3.3
3494	6.5/3.14
3495	10.3/2.93
3496	8.1/2.9
3497	8.1/2.9
3498	8.6/3.29
3499	1.9/3.29
3500	14.1/2.72
3501	7.9/2.96
3502	10.7/2.93
3503	1.2/3.01
3504	10.3/2.93
3505	8.1/2.9
3506	1.9/3.16
3507	2.7/3.12
3508	5.7/2.93
3509	9.3/3.21
3510	8.1/3.08
3511	1.3/3.04
3512	8.5/2.96
3513	2.1/3.09
3514	3.5/3
3515	5.7/2.93
3516	8.1/3.08
3517	1.3/3.04
3518	14.4/3.17
3519	13.7/3.24
3520	11.1/3.03
3521	9.3/3.21
3522	4.9/3.29
3523	1.7/2.97
3524	1.6/3.15
3525	1.4/3.16
3526	1.4/3.16
3527	1.6/3.05
3528	6.8/3.23
3529	9.7/3.08
3530	10.5/3.04
3531	2/3.24
3532	6.2/2.89
3533	8.3/3
3534	1.6/3.23
3535	9.7/3.08
3536	10.5/3.04
3537	4.6/3.23
3538	1.2/3.33
3539	7.6/3.14
3540	15/2.93
3541	7.6/3.14
3542	15/2.93
3543	11.6/3.18
3544	1.1/3.02
3545	7.8/2.99
3546	12/3.6
3547	1.1/3.02
3548	1.4/3.34
3549	6.7/3.04
3550	17.2/2.96
3551	1.4/3.02
3552	8.2/3.01
3553	4.3/3.37
3554	17.2/2.96
3555	11.1/2.89
3556	1.1/3.37
3557	7.2/3.29
3558	16.6/2.96
3559	1/2.79
3560	1/2.79
3561	1.3/2.9
3562	1.4/3.17
3563	16.6/2.96
3564	6.9/3.19
3565	13.3/3.03
3566	8.1/3.12
3567	9.2/3.09
3568	1.4/3.43
3569	3.2/3.53
3570	2.5/3.23
3571	3.2/3.53
3572	4.5/3.15
3573	18.35/3.17
3574	18.35/3.17
3575	7.8/3.24
3576	7/3.57
3577	6.3/3.25
3578	1.2/3.19
3579	12.8/3.09
3580	14.2/3.14
3581	14.2/3.14
3582	14.2/3.14
3583	14.2/3.14
3584	14.2/3.14
3585	16.65/3.2
3586	1.9/3.2
3587	7.7/3.12
3588	10.4/3.11
3589	3.3/3.08
3590	1.1/3.24
3591	14.2/3.14
3592	6.3/3.5
3593	5.25/3.13
3594	14.6/3.34
3595	11.8/3.34
3596	14.6/3.34
3597	11.8/3.34
3598	11.8/3.34
3599	17.3/3.13
3600	1.4/3.19
3601	1.3/3.18
3602	1.6/3.36
3603	5.25/3.13
3604	2.4/3.42
3605	14.6/3.34
3606	11.8/3.34
3607	1.5/3.34
3608	1.8/3.52
3609	7.7/3.18
3610	2/3.23
3611	1.8/3.52
3612	1.4/3.37
3613	16.7/3.22
3614	8.1/2.94
3615	8/3.11
3616	4.7/3.3
3617	8.1/2.94
3618	2.1/3.25
3619	16.7/3.22
3620	6.4/3.19
3621	1.5/3.23
3622	7.6/3.11
3623	1.5/3.23
3624	12.4/3.07
3625	1.3/3.08
3626	1.7/3.09
3627	8.1/3.13
3628	7.1/3.1
3629	7.6/3.11
3630	2.3/3.06
3631	6.5/3.14
3632	1.4/3.24
3633	12.7/3.41
3634	1.6/3.25
3635	1.1/2.97
3636	1.2/3.8
3637	6.5/3.14
3638	4.6/3.34
3639	0.6/3.08
3640	10.6/3.22
3641	4.6/3.34
3642	4.8/3.34
3643	2.7/2.97
3644	12.6/3.28
3645	0.6/3.08
3646	9.2/3.38
3647	6.6/3.14
3648	7/3.14
3649	8.45/3.39
3650	11.1/2.93
3651	18.15/3.3
3652	18.15/3.3
3653	4.1/3.01
3654	4.1/3.01
3655	4.6/3.07
3656	18.15/3.3
3657	4.9/3.36
3658	8.3/3.12
3659	1.4/3.13
3660	11.5/3.22
3661	1.8/3.32
3662	1.6/3.16
3663	2.4/3.6
3664	4.9/3.3
3665	1.8/3.15
3666	4.3/3.16
3667	4.4/3.16
3668	1.4/3.44
3669	1.6/3.22
3670	1.3/3.26
3671	5.2/3.26
3672	5.6/3.27
3673	5.3/3.31
3674	4.9/3.3
3675	2.4/3.6
3676	1.6/3.3
3677	2.1/3.52
3678	1.4/3.68
3679	7.1/3.32
3680	1.6/3.3
3681	10.7/3.22
3682	11.1/3.15
3683	10.7/2.85
3684	1.6/3.29
3685	1.6/3.29
3686	1.5/3.14
3687	1.5/3.12
3688	1.6/3.22
3689	1.6/3.29
3690	8/3.16
3691	7.7/3.17
3692	2.7/3.34
3693	15.1/2.94
3694	15.1/2.94
3695	8.9/3.4
3696	6/3.19
3697	12.3/3.36
3698	13.1/3.42
3699	6.7/3.63
3700	12.3/3.36
3701	2.3/3.19
3702	11.1/3.18
3703	1.5/3.12
3704	6.7/3.63
3705	6/3.19
3706	15.2/3.02
3707	10.2/3.16
3708	13.1/3.42
3709	10.7/3.12
3710	17.1/3.3
3711	17.1/3.3
3712	17.1/3.3
3713	1.9/3.38
3714	10.7/3.12
3715	17.1/3.3
3716	1.2/3.14
3717	1.2/3.21
3718	3.1/3.43
3719	1.5/3.2
3720	10.7/3.05
3721	4.9/3.19
3722	12.6/3.39
3723	10.7/3.05
3724	4.9/3.19
3725	12.15/3.2
3726	12/3.31
3727	1.7/3.1
3728	2.6/3.43
3729	1.4/3.27
3730	1.9/3.35
3731	16.9/3.37
3732	16.9/3.37
3733	2.1/2.99
3734	7/3.25
3735	7.1/3.38
3736	5.9/3.25
3737	7.1/3.38
3738	8.7/3.27
3739	13.2/3.05
3740	15.3/3.27
3741	15.3/3.27
3742	13.2/3.1
3743	2.7/3.4
3744	10.65/3.17
3745	10/3.4
3746	6.8/3.44
3747	15.6/3.1
3748	13.2/3.05
3749	5.1/3.24
3750	3/3.18
3751	15.3/3.27
3752	2.1/3.2
3753	1.9/3.27
3754	8.6/3.12
3755	8.75/3.11
3756	3.6/3.05
3757	4.7/3.01
3758	1.3/3.52
3759	1.8/3.3
3760	9.7/3.47
3761	4/3.23
3762	2.4/2.77
3763	4.7/3.01
3764	18.8/2.96
3765	1.8/3.18
3766	1.8/3.18
3767	12.8/3.14
3768	12.8/3.14
3769	12.8/3.14
3770	12.8/3.14
3771	12.8/3.14
3772	7.8/3.23
3773	16.75/3.15
3774	12.8/3.14
3775	12.8/3.14
3776	7.8/3.23
3777	5.4/3.25
3778	16.75/3.15
3779	1.3/3.22
3780	10.1/3.4
3781	3.8/3.11
3782	10.9/3.24
3783	6.6/3.22
3784	9.8/3.29
3785	11.7/3.19
3786	1.2/3.08
3787	1.4/3.11
3788	9.6/3.35
3789	12.2/2.92
3790	2.6/3.31
3791	10.7/3.09
3792	4.9/3.27
3793	12.2/2.92
3794	9.6/3.35
3795	1.4/3.11
3796	1.1/3.1
3797	1/3.09
3798	8.2/3.16
3799	11.3/3.24
3800	7.3/3.25
3801	2.3/3.23
3802	8.2/3.16
3803	2.1/3.21
3804	2/3.22
3805	10/3.26
3806	15.75/3
3807	3.9/3.15
3808	2/3.19
3809	1.5/3.17
3810	1.6/3.18
3811	1.4/3.63
3812	1.5/3.17
3813	1.4/3.52
3814	2/3.19
3815	13.8/3.13
3816	1.3/3.32
3817	3.8/3.21
3818	6.9/3.44
3819	2.2/3.28
3820	1.6/2.98
3821	13.8/3.13
3822	10.8/3.06
3823	12.8/3.42
3824	10.8/3.06
3825	15.3/3.03
3826	12.1/3.08
3827	12/3.07
3828	11.6/2.92
3829	9.2/3.21
3830	11.6/2.92
3831	9.2/3.21
3832	2.8/2.96
3833	1.6/3.35
3834	6.1/3.17
3835	8.5/3.32
3836	7.8/3.16
3837	14.9/3.13
3838	6.2/3.6
3839	8.5/3.32
3840	8.2/3.16
3841	7.8/3.16
3842	10.6/3.05
3843	11.2/3.54
3844	11.6/3.13
3845	7.1/3.16
3846	14.9/3.13
3847	6.2/3.6
3848	1.7/3.28
3849	7.7/3.23
3850	17.3/3.08
3851	1.4/3.54
3852	7.7/3.16
3853	7.7/3.23
3854	3.4/3.14
3855	1.6/3.38
3856	1.4/2.97
3857	1.4/3.11
3858	10.4/3.24
3859	1.4/3.11
3860	10.4/3.24
3861	4.1/3.18
3862	2.8/3.06
3863	15.7/3.11
3864	10.9/3.52
3865	15.7/3.11
3866	6.5/3.08
3867	10.9/3.52
3868	5.9/3.47
3869	17.3/3.07
3870	1.4/3.53
3871	13.5/3.39
3872	8.5/3.4
3873	6.2/3.35
3874	1.4/3.53
3875	14.95/3.04
3876	7.7/3.17
3877	1.3/3.53
3878	7.7/3.17
3879	1.3/3.08
3880	1.3/3.61
3881	1.3/3.61
3882	15.6/3.06
3883	15.6/3.06
3884	15.6/3.06
3885	15.6/3.06
3886	4.9/3.17
3887	5/3.17
3888	15.6/3.06
3889	6.5/3.16
3890	1.4/3.52
3891	2.7/3.1
3892	1.2/3.18
3893	6.5/3.16
3894	6.4/3.38
3895	6.9/3.23
3896	7.2/3.29
3897	10.6/3.24
3898	3.5/3.34
3899	6.4/3.38
3900	2.3/3.34
3901	12.05/3.45
3902	7/3.21
3903	11.8/3.23
3904	1.4/3.06
3905	5/3.33
3906	2.2/3.21
3907	14.6/2.93
3908	1.6/3.11
3909	1.3/3.14
3910	14.6/2.93
3911	2.8/3.34
3912	1.6/3.11
3913	3.3/3.33
3914	6.3/3.31
3915	8.1/3.4
3916	1.6/3.25
3917	10.6/3.16
3918	11.8/3.17
3919	1.7/3.59
3920	8.1/3.1
3921	1.4/3.79
3922	1.3/3.24
3923	1.8/3.35
3924	7.2/3.22
3925	1.1/3.13
3926	11.95/3.11
3927	1.1/3.13
3928	11.95/3.11
3929	2.2/3.19
3930	12.7/3.25
3931	1.4/2.95
3932	10.6/3.47
3933	1.9/3.45
3934	17.8/3.44
3935	10.2/3.18
3936	4.8/3.29
3937	9.8/3.15
3938	8.4/3.48
3939	7.2/3.22
3940	4.8/3.49
3941	8.4/3.48
3942	4.5/3.21
3943	1.4/3.4
3944	7.2/3.22
3945	11/3.11
3946	11.1/3.08
3947	2.6/3
3948	2/2.95
3949	10.1/3.06
3950	13.3/3.47
3951	11.4/3.11
3952	1.3/3.13
3953	1.4/3.39
3954	1.4/3.43
3955	7/3.25
3956	2/3.3
3957	1.2/3.2
3958	12.9/3.05
3959	5/3.03
3960	10.1/3.17
3961	3.75/3.28
3962	1.7/3.49
3963	12.6/3.42
3964	1.3/3.59
3965	1.6/3.19
3966	7.6/3.12
3967	8.1/3.15
3968	14.9/3.25
3969	6/3.68
3970	6/3.59
3971	7.2/3.21
3972	3/3.28
3973	1.2/3.05
3974	2/3.3
3975	4.9/3.38
3976	2/3.3
3977	8.9/3.29
3978	16.45/3.1
3979	2/3.49
3980	1.9/3.49
3981	5.1/3.5
3982	4.4/3.24
3983	5.8/3.28
3984	4.4/3.24
3985	12.9/3.05
3986	1.3/3.29
3987	1.3/3.29
3988	1.2/3.06
3989	2.7/3.38
